,onset,duration,amplitude
220,440.0,2.0,-0.020512820512820513
221,442.0,2.0,-0.020512820512820513
222,444.0,2.0,-0.020512820512820513
223,446.0,2.0,-0.020512820512820513
224,448.0,2.0,-0.020512820512820513
225,450.0,2.0,-0.020512820512820513
226,452.0,2.0,-0.020512820512820513
227,454.0,2.0,-0.020512820512820513
228,456.0,2.0,-0.020512820512820513
229,458.0,2.0,-0.020512820512820513
230,460.0,2.0,-0.020512820512820513
231,462.0,2.0,-0.020512820512820513
232,464.0,2.0,-0.020512820512820513
233,466.0,2.0,-0.020512820512820513
234,468.0,2.0,-0.020512820512820513
235,470.0,2.0,-0.020512820512820513
236,472.0,2.0,-0.020512820512820513
237,474.0,2.0,-0.020512820512820513
238,476.0,2.0,-0.020512820512820513
239,478.0,2.0,-0.020512820512820513
240,480.0,2.0,-0.020512820512820513
241,482.0,2.0,-0.020512820512820513
242,484.0,2.0,-0.020512820512820513
243,486.0,2.0,-0.020512820512820513
244,488.0,2.0,-0.020512820512820513
245,490.0,2.0,0.9794871794871794
246,492.0,2.0,-0.020512820512820513
247,494.0,2.0,-0.020512820512820513
248,496.0,2.0,-0.020512820512820513
249,498.0,2.0,-0.020512820512820513
250,500.0,2.0,-0.020512820512820513
251,502.0,2.0,-0.020512820512820513
252,504.0,2.0,-0.020512820512820513
253,506.0,2.0,-0.020512820512820513
254,508.0,2.0,-0.020512820512820513
255,510.0,2.0,-0.020512820512820513
256,512.0,2.0,-0.020512820512820513
257,514.0,2.0,-0.020512820512820513
258,516.0,2.0,-0.020512820512820513
259,518.0,2.0,-0.020512820512820513
260,520.0,2.0,-0.020512820512820513
261,522.0,2.0,-0.020512820512820513
262,524.0,2.0,-0.020512820512820513
263,526.0,2.0,-0.020512820512820513
264,528.0,2.0,-0.020512820512820513
265,530.0,2.0,-0.020512820512820513
266,532.0,2.0,-0.020512820512820513
267,534.0,2.0,-0.020512820512820513
268,536.0,2.0,-0.020512820512820513
269,538.0,2.0,-0.020512820512820513
270,540.0,2.0,-0.020512820512820513
271,542.0,2.0,-0.020512820512820513
272,544.0,2.0,-0.020512820512820513
273,546.0,2.0,-0.020512820512820513
274,548.0,2.0,-0.020512820512820513
275,550.0,2.0,-0.020512820512820513
276,552.0,2.0,-0.020512820512820513
277,554.0,2.0,-0.020512820512820513
278,556.0,2.0,-0.020512820512820513
279,558.0,2.0,-0.020512820512820513
280,560.0,2.0,-0.020512820512820513
281,562.0,2.0,-0.020512820512820513
282,564.0,2.0,-0.020512820512820513
283,566.0,2.0,-0.020512820512820513
284,568.0,2.0,-0.020512820512820513
285,570.0,2.0,-0.020512820512820513
286,572.0,2.0,-0.020512820512820513
287,574.0,2.0,-0.020512820512820513
288,576.0,2.0,-0.020512820512820513
289,578.0,2.0,-0.020512820512820513
290,580.0,2.0,-0.020512820512820513
291,582.0,2.0,-0.020512820512820513
292,584.0,2.0,-0.020512820512820513
293,586.0,2.0,-0.020512820512820513
294,588.0,2.0,-0.020512820512820513
295,590.0,2.0,-0.020512820512820513
296,592.0,2.0,-0.020512820512820513
