,camera_cut,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,constant
350,0.9999999999999998,0.010959442197685848,-0.06835330506388139,-0.031854220504074895,0.05861585528097131,0.0497723782316441,-0.04340104148433042,-0.06303955147562922,0.024130613355266964,0.07041598800615653,-0.0026052978311832784,-0.07121239602993558,-0.01916346998950453,0.06535435512558405,0.039141505586025936,-0.0533892704667814,1.0
352,0.9999999999999998,0.010386812504876202,-0.0686942508675254,-0.030288618225999448,0.059919161425796244,0.04764814241629189,-0.0461147445879129,-0.06100830976767247,0.028439676979826935,0.0692477318281231,-0.008377519112649933,-0.07167483097687845,-0.012387807580366183,0.0680858881372433,0.0321133610429214,-0.058782141980071825,1.0
354,0.9999999999999998,0.009813505357032373,-0.06901727528971531,-0.0287052371960527,0.0611599433216405,0.045446223328466574,-0.04872019022194722,-0.058782141980071805,0.032630067009328634,0.06771379674682207,-0.014095129421992215,-0.07157198158762876,-0.00549588859001949,0.07006762122243113,0.024675126037103576,-0.06331343015606129,1.0
356,0.9999999999999998,0.009239558146743609,-0.06932229405784,-0.02710500682402941,0.06233690624150285,0.04317021087265955,-0.051211261927285555,-0.05636816088420408,0.03668429770897085,0.06582228306652918,-0.019720857073759274,-0.07090465901371537,0.001447607986920514,0.07127773042669516,0.01692178748791825,-0.06691671886465571,1.0
358,0.9999999999999998,0.008665008308345688,-0.0696092275967149,-0.025488866409917023,0.06344882205199671,0.040823815751676706,-0.0535821117452828,-0.05377407932891135,0.040585451512050424,0.06358317936925097,-0.02521802934278735,-0.06967812628810366,0.008377519112650179,0.07170288934984867,0.008952356214848016,-0.06953919387680146,1.0
360,0.9999999999999998,0.00808989331547938,-0.06987800104934191,-0.02385776459254749,0.06449453049487869,0.03841086341688444,-0.055827173946273165,-0.05100818559737653,0.0443172496138883,0.06100830976767247,-0.03055081152461187,-0.0679020568167602,0.015228809245542412,0.07133841590375212,0.0008686025605857836,-0.07114241697475328,1.0
362,0.9999999999999998,0.00751425067864626,-0.07012854429643878,-0.022212658792766807,0.06547294039775108,0.03593528783137501,-0.05794117809549603,-0.048079316925442366,0.04786411990031858,0.05811127146515473,-0.03568444053303041,-0.06559045808653144,0.021937180682993582,0.07018832387408942,-0.00722624322525111,-0.07170288934984867,1.0
364,0.9999999999999998,0.006938117942762266,-0.07036079197473208,-0.020554514651450247,0.06638303081267471,0.033401125056220095,-0.05991916142579631,-0.04499683126598758,0.051211261927285645,0.05490736295251074,-0.040585451512050424,-0.06276156119103775,0.028439676979827154,0.06826527871831248,-0.015228809245542402,-0.07121239602993554,1.0
366,0.9999999999999998,0.006361532684708878,-0.07057468349400961,-0.01888430546269261,0.06722385208150444,0.0308125066702677,-0.06175648048805451,-0.041770577389572204,0.054344708680403385,0.051413503220733486,-0.045221895984997755,-0.05943767704586738,0.034675273779320476,0.06559045808653144,-0.023036902023941333,-0.06967812628810373,1.0
368,0.9999999999999998,0.005784532510882204,-0.07077016305292766,-0.017203011602505657,0.06799452682683534,0.028173653034211828,-0.06344882205199671,-0.03841086341688439,0.05725138485676399,0.047648142416291804,-0.04956355011872297,-0.05564502042707176,0.04058545151205042,0.06219331860137241,-0.030550811524611966,-0.06712256826785992,1.0
370,0.9999999999999998,0.00520715505474029,-0.07094717965356866,-0.015511619953359236,0.06869425086752541,0.025488866409916974,-0.06499221323179302,-0.03492842388352945,0.059919161425796306,0.04363116441080195,-0.05358211174528287,-0.0514135032207334,0.04611474458791287,0.05811127146515467,-0.037674584458211674,-0.06358317936925086,1.0
372,0.9999999999999998,0.00462943797434852,-0.07110568711474591,-0.013811123324902927,0.06932229405784,0.02276252394621405,-0.06638303081267469,-0.03133438544239154,0.06233690624150284,0.03938378179957546,-0.05725138485676398,-0.04677649851420347,0.05121126192728554,0.053389270466781304,-0.04431724961388838,-0.05911183722715961,1.0
374,0.9999999999999998,0.004051418949923414,-0.07124564408405162,-0.012102519871208596,0.06987800104934191,0.019999070542604157,-0.06761800975667495,-0.02764023131315152,0.0644945304948787,0.03492842388352946,-0.060547450370570105,-0.04177057738957212,0.05582717394627322,0.04807931692544229,-0.05039397956969458,-0.05377407932891138,1.0
376,0.9999999999999998,0.0034731356813751104,-0.07136701404864519,-0.01038681250487618,0.07036079197473208,0.017203011602505605,-0.0686942508675254,-0.02385776459254745,0.06638303081267473,0.030288618225999358,-0.06344882205199676,-0.036435220495225976,0.0599191614257963,0.04223988702296911,-0.05582717394627322,-0.04764814241629164,1.0
378,0.9999999999999998,0.002894625885848447,-0.07146976534477881,-0.008665008308345696,0.07077016305292766,0.01437890568785782,-0.0696092275967149,-0.019999070542604226,0.06799452682683534,0.02548886640991699,-0.06593658657767358,-0.030812506670267723,0.0634488220519967,0.035935287831374986,-0.06054745037057003,-0.0408238157516768,1.0
380,0.9999999999999998,0.0023159272952628916,-0.07155387116605821,-0.006938117942762228,0.07110568711474591,0.011531357087057499,-0.07036079197473209,-0.016076477977323464,0.06932229405784002,0.020554514651450275,-0.06799452682683534,-0.024946781077550065,0.06638303081267477,0.029234949127366815,-0.06449453049487876,-0.033401125056220025,1.0
382,0.9999999999999998,0.001737077653851666,-0.07161930957043608,-0.005207155054740268,0.07136701404864519,0.008665008308345643,-0.07094717965356867,-0.01210251987120855,0.07036079197473209,0.015511619953359135,-0.06960922759671491,-0.01888430546269264,0.06869425086752544,0.02221265879276655,-0.06761800975667497,-0.025488866409917016,1.0
384,0.9999999999999998,0.001158114715699922,-0.07166606348593632,-0.0034731356813751035,0.07155387116605821,0.005784532510882222,-0.07136701404864519,-0.008089893315479421,0.07110568711474591,0.010386812504876143,-0.07077016305292766,-0.01267289329741099,0.07036079197473208,0.014945750221036688,-0.0698780010493419,-0.01720301160250571,1.0
386,0.9999999999999998,0.0005790762422822735,-0.071694120715108,-0.0017370776538516747,0.07166606348593632,0.002894625885848401,-0.07161930957043608,-0.004051418949923329,0.07155387116605823,0.005207155054740294,-0.07146976534477881,-0.0063615326847088274,0.07136701404864518,0.007514250678646296,-0.07124564408405164,-0.00866500830834556,1.0
388,0.9999999999999998,-1.1530798050052984e-17,-0.07170347393820747,5.051376369252051e-17,0.07170347393820747,-4.173262070790337e-17,-0.07170347393820747,9.663695589273245e-17,0.07170347393820747,-8.78558129081153e-17,-0.07170347393820747,7.907466992349816e-17,0.07170347393820747,-7.029352693888102e-17,-0.07170347393820747,6.151238395426387e-17,1.0
390,0.9999999999999998,-0.0005790762422822806,-0.071694120715108,0.0017370776538516485,0.07166606348593632,-0.0028946258858484845,-0.07161930957043608,0.0040514189499233945,0.07155387116605821,-0.005207155054740341,-0.07146976534477881,0.006361532684708984,0.07136701404864519,-0.007514250678646184,-0.07124564408405162,0.008665008308345682,1.0
392,0.9999999999999998,-0.0011581147156999292,-0.07166606348593632,0.003473135681375141,0.07155387116605821,-0.005784532510882242,-0.07136701404864518,0.008089893315479487,0.0711056871147459,-0.010386812504876192,-0.07077016305292766,0.012672893297411147,0.07036079197473206,-0.014945750221036825,-0.06987800104934186,0.017203011602505827,1.0
394,0.9999999999999998,-0.001737077653851689,-0.07161930957043608,0.005207155054740368,0.07136701404864518,-0.008665008308345726,-0.07094717965356863,0.012102519871208741,0.07036079197473205,-0.015511619953359307,-0.06960922759671488,0.018884305462692798,0.06869425086752531,-0.022212658792766925,-0.06761800975667484,0.02548886640991713,1.0
396,0.9999999999999998,-0.002315927295262899,-0.07155387116605821,0.006938117942762265,0.07110568711474591,-0.011531357087057456,-0.07036079197473208,0.01607647797732353,0.06932229405784,-0.02055451465145032,-0.06799452682683536,0.024946781077549978,0.06638303081267471,-0.029234949127366943,-0.0644945304948787,0.03340112505622013,1.0
398,0.9999999999999998,-0.0028946258858484545,-0.07146976534477881,0.008665008308345733,0.07077016305292766,-0.014378905687857841,-0.06960922759671487,0.019999070542604167,0.06799452682683532,-0.025488866409917155,-0.06593658657767357,0.030812506670267636,0.06344882205199663,-0.035935287831375104,-0.06054745037057009,0.040823815751676894,1.0
400,0.9999999999999998,-0.003473135681375134,-0.07136701404864518,0.010386812504876216,0.07036079197473206,-0.017203011602505747,-0.06869425086752538,0.02385776459254763,0.06638303081267466,-0.030288618225999518,-0.06344882205199663,0.036435220495226336,0.05991916142579622,-0.04223988702296943,-0.05582717394627298,0.04764814241629192,1.0
402,0.9999999999999998,-0.0040514189499234205,-0.07124564408405162,0.012102519871208634,0.06987800104934191,-0.019999070542604174,-0.06761800975667491,0.02764023131315158,0.06449453049487869,-0.0349284238835295,-0.060547450370570084,0.041770577389572246,0.05582717394627313,-0.04807931692544239,-0.050393979569694484,0.053774079328911456,1.0
404,0.9999999999999998,-0.004629437974348528,-0.07110568711474591,0.013811123324902901,0.06932229405784,-0.02276252394621413,-0.0663830308126747,0.031334385442391595,0.062336906241502815,-0.039383781799575496,-0.05725138485676388,0.046776498514203596,0.05121126192728561,-0.0533892704667814,-0.04431724961388828,0.05911183722715967,1.0
406,0.9999999999999998,-0.005207155054740314,-0.07094717965356866,0.01551161995335927,0.06869425086752538,-0.02548886640991717,-0.064992213231793,0.03492842388352951,0.0599191614257962,-0.04363116441080219,-0.053582111745282594,0.051413503220733514,0.04611474458791276,-0.0581112714651549,-0.037674584458211556,0.06358317936925104,1.0
408,0.9999999999999998,-0.005784532510882211,-0.07077016305292766,0.017203011602505695,0.06799452682683532,-0.0281736530342119,-0.06344882205199667,0.03841086341688445,0.05725138485676395,-0.047648142416291846,-0.049563550118722835,0.05564502042707187,0.040585451512050286,-0.062193318601372484,-0.030550811524611848,0.06712256826785996,1.0
410,0.9999999999999998,-0.0063615326847088855,-0.07057468349400961,0.018884305462692645,0.06722385208150444,-0.03081250667026766,-0.06175648048805447,0.04177057738957226,0.05434470868040334,-0.05141350322073352,-0.04522189598499782,0.059437677045867464,0.034675273779320344,-0.0655904580865315,-0.023036902023941208,0.06967812628810376,1.0
412,0.9999999999999998,-0.00693811794276229,-0.07036079197473206,0.020554514651450348,0.06638303081267469,-0.03340112505622017,-0.0599191614257962,0.044996831265987636,0.05121126192728551,-0.05490736295251093,-0.04058545151205028,0.06276156119103783,0.028439676979826783,-0.0682652787183126,-0.015228809245542275,0.07121239602993557,1.0
414,0.9999999999999998,-0.0075142506786462825,-0.07012854429643878,0.022212658792766845,0.06547294039775103,-0.03593528783137514,-0.05794117809549598,0.048079316925442504,0.04786411990031844,-0.05811127146515484,-0.03568444053303016,0.06559045808653151,0.02193718068299344,-0.07018832387408945,-0.007226243225250725,0.07170288934984867,1.0
416,0.9999999999999998,-0.008089893315479386,-0.06987800104934191,0.02385776459254753,0.06449453049487867,-0.038410863416884454,-0.055827173946273116,0.051008185597376576,0.04431724961388826,-0.0610083097676725,-0.03055081152461183,0.06790205681676026,0.015228809245542265,-0.0713384159037521,0.0008686025605859155,0.07114241697475326,1.0
418,0.9999999999999998,-0.00866500830834571,-0.06960922759671488,0.025488866409917058,0.06344882205199667,-0.040823815751676824,-0.05358211174528275,0.053774079328911484,0.04058545151205027,-0.06358317936925104,-0.025218029342787072,0.06967812628810376,0.00837751911265003,-0.07170288934984867,0.0089523562148484,0.06953919387680137,1.0
420,0.9999999999999998,-0.009239558146743631,-0.06932229405784,0.027105006824029443,0.06233690624150281,-0.04317021087265961,-0.051211261927285506,0.056368160884204196,0.0366842977089707,-0.06582228306652925,-0.019720857073759115,0.07090465901371541,0.0014476079869203647,-0.07127773042669515,0.016921787487918626,0.06691671886465557,1.0
422,0.9999999999999998,-0.00981350535703238,-0.0690172752897153,0.028705237196052735,0.06115994332164049,-0.04544622332846664,-0.04872019022194717,0.05878214198007184,0.03263006700932858,-0.06771379674682208,-0.01409512942199205,0.07157198158762877,-0.005495888590019638,-0.07006762122243115,0.024675126037103697,0.06331343015606124,1.0
424,0.9999999999999998,-0.010386812504876209,-0.06869425086752538,0.030288618225999483,0.05991916142579624,-0.04764814241629185,-0.046114744587912836,0.061008309767672506,0.028439676979826883,-0.06924773182812313,-0.008377519112650021,0.07167483097687845,-0.01238780758036633,-0.06808588813724324,0.032113361042921514,0.058782141980071756,1.0
426,0.9999999999999998,-0.010959442197685871,-0.06835330506388138,0.031854220504074986,0.05861585528097126,-0.04977237823164417,-0.04340104148433025,0.06303955147562924,0.024130613355266794,-0.07041598800615659,-0.0026052978311831114,0.07121239602993555,-0.019163469989504918,-0.0653543551255839,0.03914150558602605,0.05338927046678116,1.0
428,0.9999999999999998,-0.011531357087057506,-0.06799452682683532,0.03340112505622018,0.05725138485676394,-0.05181546752115665,-0.040585451512050265,0.06486937713586315,0.019720857073759104,-0.07121239602993557,0.003183906741556525,0.07018832387408942,-0.025759287862746557,-0.06190310335856413,0.04566980963857543,0.04721386017087161,1.0
430,0.9999999999999998,-0.01210251987120864,-0.06761800975667491,0.03492842388352953,0.05582717394627311,-0.05377407932891149,-0.037674584458211535,0.06649194031952312,0.015228809245542249,-0.07163275027994018,0.008952356214848417,0.06861069115132079,-0.03211336104292152,-0.05777013995325227,0.05161490618003063,0.0403464254974445,1.0
432,0.9999999999999998,-0.012672893297411033,-0.06722385208150444,0.03643522049522614,0.05434470868040333,-0.05564502042707188,-0.03467527377932032,0.06790205681676022,0.010673214368499592,-0.07167483097687845,0.014662447495323938,0.06649194031952306,-0.03816605808839801,-0.053000979417018326,0.05690087580138609,0.03288762401162657,1.0
434,0.9999999999999998,-0.013242440164420416,-0.06681215663161844,0.03792063043488221,0.05280553597712184,-0.05742524052196965,-0.031594560559250945,0.06909522120066303,0.0060730821107815676,-0.07133841590375212,0.0202769579122191,0.06384878152145047,-0.043860575899754915,-0.04764814241629183,0.061460216202742016,0.024946781077550093,1.0
436,0.9999999999999998,-0.013811123324902926,-0.06638303081267469,0.03938378179957547,0.05121126192728555,-0.05911183722715963,-0.028439676979826876,0.07006762122243115,0.0014476079869204744,-0.07062528157932552,0.025759287862746564,0.0607020607953323,-0.0491434728031463,-0.041770577389572135,0.06523470420364834,0.016640287451414285,1.0
438,0.9999999999999998,-0.014378905687857843,-0.06593658657767357,0.04082381575167678,0.04956355011872287,-0.06070206079533239,-0.025218029342787173,0.07081614999179325,-0.003183906741556661,-0.06953919387680137,0.031073699395839375,0.05707659566654814,-0.05396517008749803,-0.03543301137421527,0.06817613925827219,0.008089893315479086,1.0
440,0.9999999999999998,-0.014945750221036816,-0.06547294039775106,0.04223988702296931,0.047864119900318525,-0.0621933186013725,-0.02193718068299354,0.0713384159037521,-0.007802135606779344,-0.06808588813724324,0.036185549179004226,0.05300097941701849,-0.05828041728873392,-0.02870523719605263,0.07024695898063407,-0.0005790762422822423,1.0
442,0.9999999999999998,-0.01551161995335925,-0.06499221323179301,0.043631164410802115,0.046114744587912836,-0.063583179369251,-0.018604833013696778,0.07163275027994018,-0.012387807580366346,-0.06627303888276073,0.041061514329623516,0.04850735557599579,-0.062048716854447836,-0.02166134487171004,0.0714207188196015,-0.009239558146743753,1.0
444,0.9999999999999998,-0.016076477977323554,-0.06449453049487867,0.04499683126598765,0.04431724961388824,-0.06486937713586315,-0.015228809245542239,0.07169821270017086,-0.016921787487918404,-0.0641102192893938,0.04566980963857544,0.043631164410802066,-0.06523470420364834,-0.014378905687857551,0.07168242975814706,-0.017764613728258872,1.0
446,0.9999999999999998,-0.016640287451414406,-0.06398002202556163,0.046336085972157215,0.04247351062237306,-0.06604981494534674,-0.011817034821759305,0.07153459400715087,-0.02138515585661813,-0.06160885063371012,0.04998039477013787,0.03841086341688441,-0.06780847961480795,-0.006938117942762154,0.07102874972442283,-0.026029289291858913,1.0
448,0.9999999999999998,-0.01720301160250569,-0.06344882205199669,0.047648142416291867,0.04058545151205031,-0.06712256826785998,-0.008377519112650004,0.07114241697475328,-0.025759287862746453,-0.05878214198007174,0.053965170087498036,0.03288762401162678,-0.06974588882752517,0.000579076242282251,0.06946802627031338,-0.03391244759221862,1.0
450,0.9999999999999998,-0.01776461372825883,-0.0629010691569216,0.04893223045015353,0.03865504242861459,-0.0680858881372433,-0.004918336613052387,0.07052293463771618,-0.03002593104968092,-0.05564502042707176,0.057598159827323775,0.027105006824029332,-0.07102874972442284,0.008089893315479452,0.06702018997245973,-0.041298543370044336,1.0
452,0.9999999999999998,-0.018325057199516697,-0.06233690624150283,0.050187596342344876,0.03668429770897078,-0.0689382040024511,-0.001447607986920593,0.06967812628810373,-0.03416728149207502,-0.05221405228148478,0.06085568142933154,0.021108618141177718,-0.07164502296592677,0.015511619953359158,0.06371649991703145,-0.04807931692544238,1.0
454,0.9999999999999998,-0.018884305462692656,-0.06175648048805446,0.05141350322073349,0.034675273779320316,-0.0696781262881037,0.002026518996482262,0.06861069115132078,-0.03816605808839803,-0.04850735557599578,0.06371649991703139,0.014945750221036688,-0.07158892497655904,0.02276252394621409,0.05959914451842933,-0.05415538090517011,1.0
456,0.9999999999999998,-0.019442322042154632,-0.061159943321640486,0.05260923150497907,0.032630067009328564,-0.07030444865998517,0.005495888590019665,0.06732403976188776,-0.0420055746718253,-0.04454450439267521,0.06616196632327878,0.00866500830834555,-0.07086098222239638,0.029762754278959414,0.05472070276950068,-0.05943767704586745,1.0
458,0.9999999999999998,-0.019999070542604174,-0.060547450370570084,0.05377407932891145,0.03055081152461186,-0.07081614999179324,0.008952356214848307,0.06582228306652922,-0.04566980963857535,-0.04034642549744469,0.06817613925827212,0.002315927295262976,-0.06946802627031344,0.036435220495226094,0.04914347280314622,-0.06384878152145053,1.0
460,0.9999999999999998,-0.020554514651450306,-0.059919161425796244,0.05490736295251087,0.02843967697982693,-0.07121239602993557,0.012387807580366356,0.06411021928939391,-0.049143472803146224,-0.03593528783137498,0.06974588882752517,-0.0040514189499233685,-0.0674231296753778,0.042706441660635724,0.04293867633964905,-0.06732403976188785,1.0
462,0.9999999999999998,-0.021108618141177826,-0.059275240399228664,0.05600841716324775,0.02629886629468712,-0.0714925407536569,0.01579417773305563,0.0621933186013724,-0.052412069201475675,-0.03133438544239155,0.07086098222239644,-0.010386812504876426,-0.06474548329807961,0.048507355575995885,0.03618554917900389,-0.0698125141100623,1.0
464,0.9999999999999998,-0.02166134487171023,-0.05861585528097127,0.05707659566654829,0.024130613355266835,-0.07165612742828091,0.01916346998950482,0.06007770564249511,-0.05546195957578804,-0.026568014475583896,0.07151415042523468,-0.01664028745141465,-0.061460216202741814,0.05377407932891162,0.02897032935273859,-0.07127773042669519,1.0
466,0.9999999999999998,-0.022212658792766824,-0.05794117809549602,0.058111271465154775,0.021937180682993527,-0.07170288934984867,0.022487774709161263,0.05777013995325232,-0.05828041728873393,-0.021661344871710262,0.07170113559430438,-0.0227625239462141,-0.057598159827323685,0.058448612808189096,0.021385155856618116,-0.07169821270017086,1.0
468,0.9999999999999998,-0.022762523946214086,-0.05725138485676393,0.059111837227159604,0.019720857073759087,-0.07163275027994018,0.02575928786274646,0.0552779943773604,-0.060855681429331544,-0.016640287451414257,0.07142071881960148,-0.028705237196052752,-0.05319555863782294,0.06247947743353919,0.013526892027513737,-0.07106779782536503,1.0
470,0.9999999999999998,-0.023310904468410863,-0.056546655522305714,0.06007770564249522,0.01748395520961499,-0.07144582456996981,0.028970329352738963,0.05260923150497893,-0.06317700588910684,-0.0115313570870574,0.07067472806862575,-0.03442155826983094,-0.04829372998272096,0.06582228306652933,0.005495888590019263,-0.06939572593768993,1.0
472,0.9999999999999998,-0.023857764592547518,-0.05582717394627312,0.06100830976767248,0.015228809245542292,-0.07114241697475329,0.03211336104292144,0.04977237823164412,-0.0652347042036483,-0.0063615326847088274,0.06946802627031344,-0.03986640374398682,-0.04293867633964903,0.06844021685964588,-0.0026052978311832432,-0.06670650497831046,1.0
474,0.9999999999999998,-0.024403068650978795,-0.05509312783147403,0.06190310335856416,0.012957772373815107,-0.07072302215564975,0.035181004454663926,0.04677649851420356,-0.06702018997245981,-0.0011581147156999184,0.0678084796148079,-0.04499683126598772,-0.03718065359324876,0.07030444865998521,-0.010673214368499733,-0.06303955147562917,1.0
476,0.9999999999999998,-0.02494678107755006,-0.05434470868040334,0.06276156119103778,0.010673214368499639,-0.07018832387408941,0.038166058088398035,0.04363116441080195,-0.06852601268844659,0.004051418949923631,0.06570690627571459,-0.04977237823164423,-0.031073699395839247,0.07139444850304115,-0.01860483301369717,-0.058448612808188895,1.0
478,0.9999999999999998,-0.025488866409917068,-0.05358211174528274,0.06358317936925101,0.008377519112649995,-0.0695391938768014,0.04106151432962353,0.04034642549744457,-0.06974588882752517,0.009239558146743525,0.06317700588910675,-0.054155380905170115,-0.024675126037103583,0.07169821270017086,-0.026298866294687206,-0.05300097941701835,1.0
480,0.9999999999999998,-0.026029289291858947,-0.05280553597712184,0.0643674756214272,0.00607308211078155,-0.06877669047455899,0.04386057589975493,0.036932776758854896,-0.07067472806862578,0.01437890568785794,0.060235270248990676,-0.0581112714651549,-0.018044982582097996,0.07121239602993557,-0.033657060725511403,-0.0467764985142035,1.0
482,0.9999999999999998,-0.026568014475584142,-0.05201518397381487,0.06511398958293842,0.003762307989218179,-0.0679020568167602,0.04655667181319111,0.033401125056220005,-0.07130865453467528,0.019442322042154684,0.05690087580138601,-0.06160885063371019,-0.011245491325283885,0.0699423485775524,-0.0405854515120506,-0.03986640374398652,1.0
484,0.9999999999999998,-0.027105006824029408,-0.05121126192728556,0.06582228306652924,0.0014476079869205206,-0.06691671886465565,0.04914347280314623,0.029762754278959278,-0.07164502296592677,0.0244030686509788,0.05319555863782293,-0.06462053373862066,-0.0043404638493284116,0.06790205681676022,-0.04699556249076238,-0.03237197795031762,1.0
486,0.9999999999999998,-0.027640231313151586,-0.05039397956969447,0.0664919403195231,-0.0008686025605858956,-0.06582228306652922,0.05161490618003057,0.026029289291858902,-0.07168242975814706,0.02923494912736695,0.04914347280314621,-0.06712256826785996,0.002605297831183252,0.06511398958293838,-0.052805535977121905,-0.024403068650978684,1.0
488,0.9999999999999998,-0.028173653034211873,-0.049563550118722884,0.06712256826785998,-0.003183906741556615,-0.06462053373862064,0.05396517008749804,0.022212658792766772,-0.07142071881960148,0.03391244759221864,0.04477103284127816,-0.06909522120066301,0.009526609420997688,0.06160885063371,-0.05794117809549607,-0.01607647797732327,1.0
490,0.9999999999999998,-0.028705237196052714,-0.04872019022194721,0.06771379674682208,-0.005495888590019547,-0.06331343015606121,0.05618874712269467,0.018325057199516645,-0.07086098222239641,0.038410863416884544,0.040106741605350674,-0.07052293463771621,0.016358516083054695,0.05742524052196964,-0.062336906241502885,-0.007514250678646322,1.0
492,0.9999999999999998,-0.02923494912736699,-0.04786411990031851,0.06826527871831253,-0.007802135606779361,-0.06190310335856412,0.058280417288733934,0.014378905687857777,-0.07000555564546106,0.042706441660635745,0.03518100445466378,-0.07139444850304115,0.023036902023941323,0.05260923150497896,-0.06593658657767362,0.0011581147157000411,1.0
494,0.9999999999999998,-0.029762754278959323,-0.046995562490762297,0.06877669047455902,-0.010100241276803812,-0.06039185267607871,0.06023527024899077,0.010386812504876143,-0.06885800862818454,0.046776498514203596,0.030025931049680665,-0.07170288934984867,0.029499092205121466,0.04721386017087142,-0.06869425086752542,0.009813505357032664,1.0
496,0.9999999999999998,-0.030288618225999493,-0.04611474458791282,0.0692477318281231,-0.012387807580366363,-0.05878214198007173,0.06204871685444778,0.006361532684708818,-0.06742312967537778,0.05059954108695984,0.024675126037103336,-0.07144582456996981,0.0356844405330305,0.04129854337004404,-0.07057468349400964,0.018325057199516895,1.0
498,0.9999999999999998,-0.030812506670267706,-0.04522189598499775,0.06967812628810374,-0.014662447495323838,-0.057076595666548206,0.06371649991703152,0.002315927295262704,-0.06570690627571459,0.05415538090517012,0.019163469989504536,-0.0706252815793255,0.041534899008010426,0.03492842388352916,-0.07155387116605824,0.026568014475584482,1.0
500,0.9999999999999998,-0.031334385442391595,-0.04431724961388829,0.07006762122243114,-0.016921787487918297,-0.0552779943773604,0.06523470420364826,-0.001737077653851622,-0.06371649991703143,0.05742524052196956,0.013526892027513717,-0.06924773182812312,0.04699556249076219,0.028173653034211873,-0.0716193095704361,0.03442155826983092,1.0
502,0.9999999999999998,-0.03185422050407494,-0.04340104148433034,0.07041598800615655,-0.019163469989504703,-0.05338927046678129,0.06659976562745812,-0.00578453251088216,-0.061460216202741946,0.06039185267607881,0.007802135606779186,-0.0673240397618878,0.052015183973814896,0.021108618141177735,-0.07077016305292767,0.041770577389572225,1.0
504,0.9999999999999998,-0.032371977950317564,-0.042473510622373055,0.07072302215564975,-0.021385155856618144,-0.05141350322073348,0.06780847961480796,-0.009813505357032454,-0.05894747019406637,0.06303955147562924,0.0020265189964822224,-0.06486937713586313,0.05654665552230585,0.013811123324902736,-0.06901727528971525,0.04850735557599588,1.0
506,0.9999999999999998,-0.03288762401162684,-0.04153489900801007,0.07098854344862661,-0.02358452681181603,-0.04935391383646676,0.06885800862818459,-0.013811123324902998,-0.056188747122694574,0.06535435512558405,-0.0037623079892183547,-0.06190310335856413,0.060547450370570154,0.006361532684708599,-0.06638303081267463,0.054533150326072526,1.0
508,0.9999999999999998,-0.03340112505622016,-0.040585451512050306,0.07121239602993557,-0.025759287862746467,-0.04721386017087148,0.06974588882752517,-0.017764613728258903,-0.05319555863782292,0.06732403976188786,-0.009526609420997695,-0.05844861280818888,0.06398002202556168,-0.00115811471570005,-0.06290106915692154,0.0597596401840716,1.0
510,0.9999999999999998,-0.03391244759221851,-0.039625415832234556,0.07139444850304115,-0.027907169696919327,-0.04499683126598758,0.07047003585424763,-0.02166134487171042,-0.04998039477013776,0.06893820400245113,-0.015228809245542402,-0.0545331503260723,0.06681215663161853,-0.008665008308345925,-0.05861585528097104,0.06411021928939409,1.0
512,0.9999999999999998,-0.03442155826983088,-0.03865504242861464,0.07153459400715087,-0.030025931049680824,-0.042706441660635704,0.07102874972442282,-0.025488866409917033,-0.04655667181319107,0.07018832387408945,-0.02083173623453562,-0.05018759634234502,0.0690172752897153,-0.01607647797732361,-0.05358211174528278,0.06752112020624217,1.0
514,0.9999999999999998,-0.03492842388352951,-0.03767458445821158,0.07163275027994018,-0.032113361042921444,-0.04034642549744456,0.07142071881960149,-0.02923494912736696,-0.04293867633964902,0.07106779782536506,-0.026298866294687223,-0.045446223328466505,0.0705746834940096,-0.02331090446841077,-0.047864119900318566,0.06994234857755242,1.0
516,0.9999999999999998,-0.035433011374215485,-0.036684297708970776,0.07168885970583855,-0.034167281492075034,-0.03792063043488225,0.07164502296592677,-0.032887624011626926,-0.03914150558602592,0.07157198158762877,-0.03159456055925087,-0.040346425497444494,0.07146976534477881,-0.030288618225999483,-0.04153489900800992,0.07133841590375213,1.0
518,0.9999999999999998,-0.035935287831375076,-0.03568444053303029,0.07170288934984867,-0.036185549179004135,-0.035433011374215465,0.07170113559430438,-0.03643522049522623,-0.035181004454663774,0.07169821270017086,-0.03668429770897083,-0.034928423883529375,0.07169412071510799,-0.03693277675885502,-0.03467527377932015,0.07168885970583855,1.0
520,0.9999999999999998,-0.03643522049522615,-0.03467527377932031,0.07167483097687845,-0.03816605808839804,-0.03288762401162676,0.07158892497655904,-0.03986640374398684,-0.03107369939583923,0.07144582456996981,-0.041534899008010225,-0.029234949127366825,0.07124564408405161,-0.04317021087265978,-0.027372842235531013,0.07098854344862657,1.0
522,0.9999999999999998,-0.036932776758854945,-0.033657060725511306,0.07160470105657493,-0.040106741605350715,-0.030288618225999347,0.07130865453467525,-0.0431702108726597,-0.026836729445895012,0.07081614999179324,-0.046114744587913065,-0.02331090446841066,0.07012854429643875,-0.04893223045015371,-0.0197208570737589,0.069247731828123,1.0
