,camera_cut,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,constant
450,0.9999999999999998,-0.00023271009434824505,-0.06666504204702632,0.0006981189410830564,0.06666016826728695,-0.001163493762485534,-0.0666520455649897,0.001628811876843532,0.06664067433602362,-0.002094050605208504,-0.06662605513460639,0.0025591872725012435,0.06660818867325723,-0.0030241992086167957,-0.06658707582276227,0.0034890637495294287,0.06656271761213206,-0.003953758238397481,-0.06653511522855145,1.0
452,0.9999999999999998,-0.0006981189410830498,-0.0666520455649897,0.0020940506052085288,0.06660818867325723,-0.003489063749529588,-0.06653511522855143,0.004882546475175468,0.06643285728330028,-0.0062738875545675496,-0.06630145969121821,0.007662476699524509,0.06614098008763186,-0.0090477048289536,-0.06595148886419921,0.01042896433601527,0.06573306913803367,-0.011805649354638906,-0.06548581671524593,1.0
454,0.9999999999999998,-0.0011634937624855652,-0.06662605513460639,0.0034890637495295965,0.06650427001732162,-0.005810382849843851,-0.06630145969121821,0.008124622893676436,0.06601787124943802,-0.010428964336015414,-0.06565385020081388,0.012720599691769642,0.06520984004892037,-0.014996736956257735,-0.06468638175173312,0.017254603006834637,0.0640841130625546,-0.019491446981515784,-0.06340376775301022,1.0
456,0.9999999999999998,-0.0016288118768435415,-0.06658707582276227,0.004882546475175426,0.06634849333212207,-0.008124622893676504,-0.06595148886419923,0.011347299944402143,0.06539701035661277,-0.014542882759769503,-0.0646863817517331,0.017703741165787164,0.06382129983547118,-0.020822327900815438,-0.0628038301858198,0.02389119663635331,0.06163640224082089,-0.026903019756825988,-0.06032180349773464,1.0
458,0.9999999999999998,-0.0020940506052085518,-0.06653511522855143,0.006273887554567633,0.06614098008763186,-0.010428964336015428,-0.0654858167152459,0.01454288275976951,0.06457221074190875,-0.018599407069281926,-0.06340376775301021,0.022582528016352816,0.06198509905921674,-0.026476526042318732,-0.06032180349773463,0.030266033315969783,0.05842044533625758,-0.03393609438335806,-0.05628852836680103,1.0
460,0.9999999999999998,-0.002559187272501329,-0.06647018348179468,0.007662476699524424,0.06588189209643686,-0.012720599691769667,-0.06490526019154402,0.017703741165787292,0.0635460445195298,-0.022582528016352712,-0.06181225697111915,0.02732820225610483,0.05971411734929422,-0.03191279052937369,-0.057263993128710916,0.036309269001001836,0.05447632655567524,-0.04049172264821907,-0.051367549518386006,1.0
462,0.9999999999999998,-0.003024199208616919,-0.06639229324106469,0.00904770482895364,0.06557143138755905,-0.014996736956257651,-0.06421083778651053,0.02082232790081546,0.0623217117597343,-0.02647652604231875,-0.059919603086611144,0.031912790529373694,0.05702428401070041,-0.03708637436668697,-0.053659586490394325,0.041954692736655884,0.04985320603323545,-0.04647767352363759,-0.04563647372857918,1.0
464,0.9999999999999998,-0.0034890637495295896,-0.06630145969121821,0.010428964336015378,0.06520984004892037,-0.01725460300683468,-0.06340376775301024,0.023891196636353345,0.060903030509506725,-0.030266033315969804,-0.057735026918962616,0.03630926900100185,0.053934466291663194,-0.04195469273665589,-0.04954298836515963,0.047140452079103244,0.04460870709059054,-0.051809730763798,-0.039185683486164836,1.0
466,0.9999999999999998,-0.003953758238397443,-0.06619770054043579,0.011805649354638905,0.06479740003856975,-0.01949144698151583,-0.062485465966126086,0.026903019756826026,0.059294424886086494,-0.03393609438335809,-0.05526917150366939,0.04049172264821909,0.05046633704345038,-0.046477673523637596,-0.044953492505581526,0.05180973076379801,0.03880819801048595,-0.05641287774183767,-0.03211691160678102,1.0
468,0.9999999999999998,-0.004418260026666678,-0.06608103601676944,0.013177156025275067,0.06433443296482076,-0.021704543630477136,-0.061457543439233375,0.029850605855918033,0.057500911280483825,-0.03747222519014202,-0.0525340502404481,0.044435498016630263,0.04664422270089105,-0.05061808715565875,-0.039934906567705625,0.05591137119636158,0.03252397727591548,-0.06022235285755343,-0.024541636845645247,1.0
470,0.9999999999999998,-0.004882546475175448,-0.06595148886419921,0.014542882759769527,0.06382129983547115,-0.023891196636353352,-0.06032180349773462,0.03272691690767603,0.05552808271400662,-0.040860470243531816,-0.049542988365159614,0.04811734853989084,0.042494932649912574,-0.05434185304857036,-0.03453513395820872,0.05940043494589119,0.025834372430140157,-0.06318456066730574,-0.016579325810990187,1.0
472,0.9999999999999998,-0.0053465949552572644,-0.0658090843381992,0.01590223050523872,0.06325840077629977,-0.026048741899284893,-0.05908023861541432,0.035525085071382,0.05338209139658222,-0.044087457688243493,-0.04631055803059986,0.05151557156649004,0.038047571178962125,-0.057618320130246974,-0.028805716586798806,0.06223869509981347,0.018822763789525045,-0.06525782591744568,-0.008355548904286862,1.0
474,0.9999999999999998,-0.005810382849843882,-0.06565385020081387,0.01725460300683474,0.06264617471906056,-0.028174550782713356,-0.05773502691896255,0.038238429090069775,0.05106962954126518,-0.04714045207910319,-0.04285250731243585,0.05461013628593285,0.03333333333333324,-0.06042051913577671,-0.022801342888377835,0.0643950550859379,0.011576545177795295,-0.06641297987278304,4.0862825347350996e-17,1.0
476,0.9999999999999998,-0.006273887554567625,-0.0654858167152459,0.018599407069281947,0.06198509905921676,-0.03026603331596982,-0.056288528366801004,0.04086047024353182,0.04859790849476074,-0.05000740464203063,-0.039185683486164816,0.05738280180026292,0.02838528610433818,-0.06272538459694835,-0.01657932581099017,0.0658458893730092,0.004186034635287486,-0.06663377069104877,0.008355548904286943,1.0
478,0.9999999999999998,-0.006737086478863095,-0.06530501663995628,0.01993605281707247,0.06127568928368229,-0.03232064134975581,-0.054743280608913564,0.04338494781772339,0.045974636249044624,-0.05267700082504608,-0.03532795094888031,0.05981722464495521,0.0232381364881209,-0.06451394469879809,-0.010199055752269221,0.06657530231697159,-0.003256651319707634,-0.06591709206980038,0.016579325810990496,1.0
480,0.9999999999999998,-0.007199957047068196,-0.06511148522227786,0.021263953953204667,0.06051849856886057,-0.03433587166067027,-0.05310199453494641,0.045805834053628224,0.04320799340420869,-0.055138704951637495,-0.03129810418572608,0.06189905512539428,0.017927988041017702,-0.06577147744046466,-0.0037214336662108683,0.06657530231697158,-0.010658745846122416,-0.06427302694894067,0.024541636845645323,1.0
482,0.9999999999999998,-0.007662476699524447,-0.06490526019154401,0.02258252801635279,0.05971411734929418,-0.03630926900100187,-0.0513675495183859,0.04811734853989085,0.04030660765749162,-0.05738280180026293,-0.027115776205053205,0.06361602190108513,0.012492087639048173,-0.06648763181496387,0.002791710248613429,0.06584588937300918,-0.017927988041017813,-0.06172470565399957,0.032116911606781096,1.0
484,0.9999999999999998,-0.008124622893676506,-0.0646863817517331,0.02389119663635336,0.05886317285726178,-0.03823842909006978,-0.04954298836515961,0.05031397201485153,0.03727952689804974,-0.0594004349458912,-0.02280134288837782,0.06495800431901572,0.006968564217843538,-0.06665651301042608,0.009278206730671215,0.06439505508593787,-0.02497377289439424,-0.05830798047595963,0.039185683486164906,1.0
486,0.9999999999999998,-0.00858637310517086,-0.06445489257363063,0.025189385787897842,0.05796632863368125,-0.040121001543469904,-0.04763151197552017,0.052390459545026795,0.03413619099137138,-0.06118364171226545,-0.018375823721133232,0.0659170920698004,0.0013961613255569782,-0.06627673093148767,0.01567614087350602,0.062238695099813425,-0.03170828060468513,-0.05407092126595501,0.04563647372857941,1.0
488,0.9999999999999998,-0.00904770482895362,-0.06421083778651054,0.026476526042318663,0.057024284010700456,-0.04195469273665583,-0.04563647372857931,0.054341853048570234,0.03088640234132416,-0.06272538459694836,-0.013860779387850627,0.06648763181496387,-0.004186034635287363,-0.06535141164144816,0.02192444311590541,0.05940043494589124,-0.03804757117896203,-0.04907313914131567,0.05136754951838591,1.0
490,0.9999999999999998,-0.009508595580367438,-0.06395426496933718,0.02775205281736006,0.056037773566378964,-0.04373726859936713,-0.04356137359934039,0.05616349313380981,0.027540295321636158,-0.06401957904512952,-0.009278206730671087,0.06666626051051935,-0.009738868570827373,-0.0638881716310089,0.027963472163078398,0.055911371196361644,-0.04391263067457863,-0.04338494781772347,0.056288528366800955,1.0
492,0.9999999999999998,-0.009969022896247296,-0.06368522414148958,0.029015406624821844,0.05500756655188635,-0.04546655733749986,-0.041409852018554,0.05785103022459523,0.024108304672139525,-0.06506111746258314,-0.004650431582941797,0.06645192523041649,-0.015223391340710438,-0.061899055125394224,0.03373558427474424,0.051809730763798086,-0.049230356041725536,-0.03708637436668708,0.06032180349773457,1.0
494,0.9999999999999998,-0.010428964336015388,-0.06340376775301024,0.030266033315969776,0.05393446629166317,-0.04714045207910311,-0.0391856834861649,0.0594004349458912,0.020601132958329865,-0.06584588937300916,-1.633275052620863e-16,0.06584588937300917,-0.020601132958329778,-0.05940043494589124,0.03918568348616492,0.04714045207910317,-0.05393446629166312,-0.030266033315969904,0.06340376775301018,1.0
496,0.9999999999999998,-0.010888397482774814,-0.06310995067437976,0.03150338432460356,0.05281930955701272,-0.04875691344127804,-0.03689276994955634,0.06080800774481818,0.0170297171957194,-0.06637079764020533,0.004650431582941707,0.0648517252139598,-0.025834372430140046,-0.056412877741837605,0.04426174751014935,0.0419546927366558,-0.05796632863368124,-0.023019879933235787,0.0654858167152459,1.0
498,0.9999999999999998,-0.011347299944402168,-0.06280383018581978,0.03272691690767605,0.05166296591361198,-0.05031397201485145,-0.0345351339582087,0.06207038772416854,0.013405194743064336,-0.06663377069104877,0.009278206730670998,0.06347529284947595,-0.03088640234132408,-0.05296097470236116,0.04891532430019173,0.03630926900100195,-0.06127568928368227,-0.015449860232943759,0.06653511522855143,1.0
500,0.9999999999999998,-0.011805649354638884,-0.06248546596612611,0.0339360943833581,0.05046633704345043,-0.05180973076379803,-0.03211691160678098,0.06318456066730571,0.009738868570827461,-0.06663377069104877,0.01386077938785054,0.06172470565399965,-0.03572178633193318,-0.04907313914131566,0.053101994534946434,0.030266033315969897,-0.06382129983547113,-0.007662476699524396,0.06653511522855145,1.0
502,0.9999999999999998,-0.012263423374181343,-0.06215492008103415,0.035130386366445165,0.04923035604172559,-0.05324236733648622,-0.029642345278995175,0.06414786623528566,0.006042172013185358,-0.06637079764020533,0.018375823721133375,0.05961028245595791,-0.04030660765749164,-0.04478137262153266,0.05678179560953643,0.02389119663635343,-0.06557143138755905,0.0002327100943482752,0.06548581671524589,1.0
504,0.9999999999999998,-0.012720599691769653,-0.06181225697111916,0.03630926900100177,0.04795598668924341,-0.0546101362859328,-0.02711577620505341,0.06495800431901567,0.002326633113500075,-0.06584588937300917,0.022801342888377957,0.05714448671347411,-0.04460870709059044,-0.040121001543469974,0.059919603086611095,0.017254603006834762,-0.0665042700173216,0.008124622893676506,0.06340376775301022,1.0
506,0.9999999999999998,-0.013177156025275076,-0.06145754343923337,0.03747222519014204,0.046644222700891025,-0.0559113711963616,-0.024541636845645202,0.06561304053128279,-0.0013961613255571255,-0.06506111746258317,0.02711577620505334,0.05434185304857029,-0.04859790849476076,-0.03513038636644518,0.06248546596612609,0.0104289643360154,-0.06660818867325723,0.015902230505238715,0.06032180349773464,1.0
508,0.9999999999999998,-0.013633070122786023,-0.06109084863748264,0.038618744822845275,0.04529608695076777,-0.05714448671347414,-0.021924443115905492,0.06611141082553937,-0.005114601875121243,-0.06401957904512955,0.031298104185726,0.05121890157290162,-0.05224623048838939,-0.029850605855917898,0.06445489257363064,0.0034890637495295592,-0.06588189209643686,0.02345610989364676,0.05628852836680103,1.0
510,0.9999999999999998,-0.014088319763692576,-0.06071224405374514,0.039748324997707724,0.0439126306745787,-0.05830798047595969,-0.01926878646296477,0.06645192523041649,-0.008817092683808168,-0.06272538459694839,0.035327950948880235,0.04779404051003214,-0.05552808271400664,-0.024325118955841357,0.06580908433819921,-0.0034890637495296572,-0.06433443296482076,0.03067998565225673,0.05136754951838601,1.0
512,0.9999999999999998,-0.014542882759769504,-0.06032180349773463,0.040860470243531746,0.042494932649912644,-0.05940043494589121,-0.01657932581099037,0.06663377069104877,-0.012492087639048318,-0.06118364171226544,0.039185683486164934,0.04408745768824347,-0.058420445336257516,-0.01859940706928191,0.06653511522855143,-0.010428964336015499,-0.06198509905921676,0.03747222519014198,0.04563647372857936,1.0
514,0.9999999999999998,-0.014996736956257669,-0.05991960308661113,0.041954692736655835,0.04104409835504388,-0.06042051913577667,-0.013860779387850611,0.06665651301042608,-0.016128126373311198,-0.059400434945891235,0.04285250731243597,0.04012100154346977,-0.06090303050950674,-0.012720599691769746,0.06662605513460639,-0.01725460300683486,-0.05886317285726178,0.043737268599367086,0.03918568348616504,1.0
516,0.9999999999999998,-0.015449860232943823,-0.059505721230141695,0.043030512514930064,0.039561259106913424,-0.061366990230162684,-0.011117916447740078,0.06652009788613666,-0.019713870002936465,-0.057382801800262846,0.046310558030599795,0.03591805233379083,-0.06295842468249878,-0.006737086478863087,0.06608103601676944,-0.023891196636353303,-0.05500756655188632,0.04938697308578343,0.03211691160678082,1.0
518,0.9999999999999998,-0.01590223050523873,-0.05908023861541431,0.04408745768824346,0.0380475711789621,-0.06223869509981348,-0.008355548904286931,0.06622485104002643,-0.023238136488121036,-0.055138704951637404,0.04954298836515972,0.031503384324603624,-0.06457221074190875,-0.0006981189410829523,0.06490526019154404,-0.030266033315969776,-0.050466337043450396,0.054341853048570345,0.024541636845645035,1.0
520,0.9999999999999998,-0.01635382572525351,-0.05864323819110776,0.0451250646455107,0.03650421489950333,-0.06303457170662113,-0.0055785228888210695,0.06577147744046463,-0.026689935503793023,-0.052677000825045985,0.052534050240448195,0.02690301975682588,-0.06573306913803365,0.005346594955257222,0.06310995067437976,-0.03630926900100183,-0.04529608695076772,0.05853219836186541,0.016579325810990194,1.0
522,0.9999999999999998,-0.016804623882874247,-0.05819480515132064,0.046142878258027126,0.03493239373133859,-0.06375365039753571,-0.0027917102486132816,0.06516105961907305,-0.03005850271262875,-0.05000740464203061,0.05526917150366947,0.022144075458913507,-0.06643285728330028,0.011347299944402228,0.06071224405374511,-0.041954692736655884,-0.03956125910691337,0.061899055125394266,0.008355548904286868,1.0
524,0.9999999999999998,-0.017254603006834724,-0.057735026918962574,0.0471404520791032,0.03333333333333331,-0.06439505508593789,8.984869731324513e-17,0.06439505508593786,-0.03333333333333337,-0.047140452079103154,0.057735026918962574,0.01725460300683475,-0.06666666666666667,0.017254603006834866,0.05773502691896251,-0.047140452079103244,-0.033333333333333263,0.0643950550859379,-3.269851335303531e-17,1.0
526,0.9999999999999998,-0.01770374116578726,-0.05726399312871095,0.048117348539890824,0.031708280604684995,-0.06495800431901567,0.002791710248613343,0.06347529284947588,-0.03650421489950339,-0.04408745768824346,0.0599196030866111,0.012263423374181223,-0.06643285728330028,0.02301987993323566,0.05420671740313506,-0.05180973076379815,-0.02668993550379291,0.06598508206051927,-0.008355548904286934,1.0
528,0.9999999999999998,-0.01815201646937163,-0.0567817956095365,0.049073139141315614,0.030058502712628693,-0.06544181222984427,0.005578522888821011,0.062403969049264874,-0.039561259106913466,-0.04086047024353179,0.0618122569711192,0.00719995704706815,-0.06573306913803366,0.028595675560209827,0.050160993926381604,-0.0559113711963617,-0.019713870002936347,0.0666467659854122,-0.01657932581099026,1.0
530,0.9999999999999998,-0.018599407069281954,-0.056288528366801,0.05000740464203065,0.028385286104338152,-0.06584588937300918,0.008355548904286992,0.06118364171226539,-0.04249493264991269,-0.03747222519014189,0.06340376775301025,0.002094050605208594,-0.06457221074190872,0.03393609438335826,0.04563647372857917,-0.05940043494589119,-0.012492087639048197,0.06637079764020531,-0.024541636845645535,1.0
532,0.9999999999999998,-0.019045891160331577,-0.055784287563930765,0.05091973524230951,0.026689935503792967,-0.06616974344275481,0.011117916447740257,0.059817224644955196,-0.04529608695076781,-0.03393609438335795,0.06468638175173311,-0.0030241992086170325,-0.06295842468249867,0.038997178332481085,0.040676344260084374,-0.06223869509981345,-0.005114601875121121,0.06516105961907301,-0.0321169116067813,1.0
534,0.9999999999999998,-0.019491446981515788,-0.05526917150366943,0.05180973076379807,0.024973772894394106,-0.06641297987278304,0.01386077938785067,0.058307980475959725,-0.04795598668924346,-0.03026603331596967,0.0656538502008139,-0.00812462289367653,-0.060903030509506684,0.043737268599367274,0.03532795094888033,-0.0643950550859379,0.0023266331135001973,0.06303457170662105,-0.03918568348616509,1.0
536,0.9999999999999998,-0.01993605281707244,-0.05474328060891361,0.05267700082504602,0.023238136488121036,-0.06657530231697159,0.016579325810990315,0.056659512865790976,-0.050466337043450396,-0.026476526042318822,0.06630145969121821,-0.013177156025275027,-0.05842044533625758,0.04811734853989083,0.029642345278995317,-0.06584588937300916,0.009738868570827348,0.06002125142681292,-0.04563647372857906,1.0
538,0.9999999999999998,-0.020379686997540374,-0.054206717403135186,0.05352116501274095,0.02148437968203409,-0.06665651301042608,0.019268786462964715,0.05487575790229615,-0.05281930955701269,-0.022582528016352903,0.06662605513460637,-0.018152016469371497,-0.0555280827140067,0.05210136482792118,0.0236737974938759,-0.06657530231697159,0.017029717195719288,0.056163493133809875,-0.051367549518385756,1.0
540,0.9999999999999998,-0.0208223279008155,-0.053659586490394276,0.05434185304857028,0.019713870002936465,-0.06665651301042608,0.02192444311590555,0.05296097470236121,-0.05500756655188632,-0.018599407069281888,0.06662605513460639,-0.023019879933235666,-0.05224623048838931,0.05565652421756043,0.01747927857605768,-0.06657530231697159,0.02410830467213942,0.051515571566489976,-0.05628852836680107,1.0
542,0.9999999999999998,-0.021263953953204663,-0.05310199453494643,0.05513870495163744,0.01792798804101773,-0.06657530231697159,0.024541636845645146,0.050919735242309465,-0.05702428401070042,-0.014542882759769464,0.06630145969121823,-0.027752052817360026,-0.048597908494760846,0.05875356347099941,0.01111791644774012,-0.06584588937300918,0.03088640234132406,0.04614287825802703,-0.060321803497734666,1.0
544,0.9999999999999998,-0.021704543630477108,-0.05253405024044813,0.0559113711963616,0.016128126373311194,-0.06641297987278304,0.027115776205053354,0.048756913441278076,-0.05886317285726178,-0.010428964336015376,0.06565385020081388,-0.03232064134975568,-0.04460870709059053,0.06136699023016267,0.004650431582941821,-0.06439505508593787,0.03727952689804974,0.0401210015434698,-0.06340376775301025,1.0
546,0.9999999999999998,-0.022144075458913552,-0.05195586432876495,0.05665951286579091,0.014315688477804225,-0.06616974344275481,0.029642345278995126,0.04647767352363766,-0.060518498568860574,-0.00627388755456763,0.06468638175173312,-0.036698716005666376,-0.04030660765749173,0.06347529284947592,-0.0018614425815711919,-0.062238695099813425,0.043207993404208694,0.03353466310868226,-0.0654858167152459,1.0
548,0.9999999999999998,-0.022582528016352757,-0.05136754951838595,0.057382801800262916,0.012492087639048317,-0.06584588937300917,0.03211691160678103,0.04408745768824345,-0.06198509905921676,-0.002094050605208586,0.06340376775301022,-0.04086047024353171,-0.035721786331933084,0.06506111746258314,-0.00835554890428695,-0.05940043494589125,0.04859790849476075,0.026476526042318645,-0.06653511522855143,1.0
550,0.9999999999999998,-0.02301987993323564,-0.05076922050244912,0.05808092074134595,0.01065874584612233,-0.06544181222984427,0.03453513395820865,0.04159197311395905,-0.06325840077629977,0.002094050605208496,0.06181225697111915,-0.04478137262153274,-0.03088640234132418,0.06611141082553935,-0.014769899841297889,-0.05591137119636166,0.05338209139658222,0.01904589116033152,-0.06653511522855145,1.0
552,0.9999999999999998,-0.023456109893646784,-0.050160993926381625,0.058753563470999484,0.008817092683808167,-0.06495800431901569,0.036892769949556294,0.03899717833248107,-0.06433443296482076,0.006273887554567541,0.05991960308661115,-0.048438311398065065,-0.02583437243014015,0.06661752776070809,-0.021043269129806738,-0.0518097307637981,0.057500911280483825,0.01134729994440214,-0.06548581671524595,1.0
554,0.9999999999999998,-0.023891196636353352,-0.049542988365159614,0.05940043494589119,0.006968564217843564,-0.06439505508593789,0.03918568348616485,0.03630926900100182,-0.06520984004892037,0.010428964336015287,0.05773502691896262,-0.05180973076379801,-0.020601132958329885,0.06657530231697159,-0.027115776205053316,-0.04714045207910318,0.060903030509506725,0.0034890637495295757,-0.0634037677530103,1.0
556,0.9999999999999998,-0.024325118955841312,-0.048915324300191756,0.06002125142681291,0.00511460187512124,-0.0637536503975357,0.04140985201855405,0.033534663108682326,-0.06588189209643686,0.01454288275976961,0.05526917150366939,-0.05487575790229617,-0.015223391340710319,0.06598508206051926,-0.032929457772282095,-0.04195469273665581,0.0635460445195298,-0.004418260026666671,-0.06032180349773454,1.0
558,0.9999999999999998,-0.02475785570334899,-0.04827812409583117,0.060615740603137895,0.003256651319707546,-0.06303457170662112,0.04356137359934034,0.030679985652256728,-0.06634849333212207,0.018599407069282033,0.052534050240448105,-0.057618320130246974,-0.009738868570827485,0.0648517252139598,-0.0384288210779863,-0.03630926900100175,0.06539701035661277,-0.01226342337418132,-0.05628852836680091,1.0
560,0.9999999999999998,-0.02518938578789781,-0.04763151197552022,0.06118364171226542,0.0013961613255571233,-0.062238695099813446,0.04563647372857928,0.027752052817360106,-0.06660818867325723,0.022582528016352816,0.04954298836515962,-0.06002125142681286,-0.004186034635287478,0.06318456066730571,-0.043561373599340314,-0.030266033315969693,0.06643285728330028,-0.019936052817072402,-0.05136754951838587,1.0
562,0.9999999999999998,-0.02561968817732025,-0.046975613997572975,0.06172470565399965,-0.00046541735319744664,-0.0613669902301627,0.047631511975520215,0.024757855703348985,-0.06666016826728695,0.026476526042318742,0.04631055803059987,-0.062070387724168584,0.001396161325557101,0.06099731118998828,-0.048278124095831175,-0.02389119663635322,0.06664067433602362,-0.027328202256104793,-0.04563647372857919,1.0
564,0.9999999999999998,-0.026048741899284918,-0.046310558030599816,0.06223869509981345,-0.0023266331135000772,-0.06042051913577664,0.04954298836515965,0.021704543630477077,-0.0665042700173216,0.030266033315969797,0.04285250731243586,-0.0637536503975357,0.006968564217843661,0.05830798047595974,-0.05253405024044818,-0.017254603006834773,0.06601787124943802,-0.03433587166067021,-0.03918568348616485,1.0
566,0.9999999999999998,-0.02647652604231871,-0.04563647372857924,0.06272538459694836,-0.004186034635287573,-0.05940043494589118,0.051367549518385944,0.01859940706928188,-0.06614098008763185,0.03393609438335808,0.03918568348616482,-0.0650611174625832,0.012492087639048294,0.05513870495163742,-0.05628852836680108,-0.010428964336015409,0.06457221074190872,-0.040860470243531684,-0.03211691160678103,1.0
568,0.9999999999999998,-0.02690301975682601,-0.04495349250558155,0.06318456066730571,-0.00604217201318536,-0.05830798047595972,0.053101994534946455,0.015449860232943835,-0.06557143138755905,0.03747222519014201,0.03532795094888032,-0.06598508206051927,0.01792798804101782,0.05151557156648997,-0.05950572123014168,-0.0034890637495295675,0.06232171175973427,-0.04681020353301074,-0.02454163684564526,1.0
570,0.9999999999999998,-0.027328202256104852,-0.044261747510149434,0.06361602190108512,-0.007893597887100083,-0.05714448671347416,0.0547432806089136,0.012263423374181324,-0.06479740003856974,0.04086047024353172,0.03129810418572609,-0.06652009788613666,0.023238136488121015,0.047468403066066416,-0.06215492008103416,0.003489063749529649,0.059294424886086466,-0.052101364827921166,-0.016579325810990433,1.0
572,0.9999999999999998,-0.027752052817360068,-0.04356137359934037,0.06401957904512953,-0.009738868570827404,-0.05591137119636162,0.056288528366800976,0.00904770482895369,-0.06382129983547118,0.044087457688243396,0.02711577620505343,-0.06666301129103414,0.028385286104338076,0.04303051251493013,-0.06421083778651052,0.010428964336015256,0.05552808271400671,-0.056659512865790844,-0.008355548904287113,1.0
574,0.9999999999999998,-0.02817455078271329,-0.042852507312435964,0.06439505508593789,-0.011576545177795324,-0.05461013628593283,0.05773502691896258,0.005810382849843908,-0.06264617471906059,0.04714045207910309,0.02280134288837805,-0.06641297987278305,0.03333333333333335,0.03823842909006976,-0.06565385020081387,0.017254603006834623,0.05106962954126529,-0.06042051913577659,-2.1231337722798045e-16,1.0
576,0.9999999999999998,-0.028595675560209716,-0.042135286844323404,0.06474228532730907,-0.01340519474306428,-0.05324236733648625,0.05908023861541429,0.002559187272501325,-0.06127568928368232,0.05000740464203055,0.01837582372113347,-0.06577147744046463,0.038047571178962035,0.03313159740183716,-0.06647018348179468,0.023891196636353296,0.04597463624904474,-0.06333147010164344,0.008355548904286692,1.0
578,0.9999999999999998,-0.029015406624821827,-0.04140985201855404,0.06506111746258314,-0.015223391340710355,-0.05180973076379806,0.06032180349773459,-0.0006981189410829727,-0.059714117349294216,0.05267700082504593,0.013860779387850635,-0.0647422853273091,0.042494932649912484,0.027752052817360137,-0.0666520455649897,0.03026603331596977,0.04030660765749175,-0.06535141164144807,0.01657932581099002,1.0
580,0.9999999999999998,-0.029433723519449676,-0.04067634426008452,0.06535141164144811,-0.017029717195719343,-0.05031397201485149,0.061457543439233354,-0.0039537582383973955,-0.05796632863368129,0.05513870495163735,0.009278206730671094,-0.06333147010164349,0.04664422270089097,0.022144075458913743,-0.0661977005404358,0.03630926900100182,0.03413619099137153,-0.06645192523041646,0.024541636845644865,1.0
582,0.9999999999999998,-0.029850605855917974,-0.03993490656770573,0.06561304053128279,-0.018822763789525073,-0.048756913441278076,0.062485465966126114,-0.007199957047068178,-0.05603777356637898,0.05738280180026292,0.004650431582941805,-0.06154734780753207,0.05046633704345046,0.01635382572525361,-0.06511148522227787,0.04195469273665569,0.027540295321636203,-0.06661752776070809,0.03211691160678108,1.0
584,0.9999999999999998,-0.03026603331596978,-0.039185683486164885,0.06584588937300917,-0.02060113295832981,-0.04714045207910314,0.06340376775301022,-0.010428964336015296,-0.05393446629166319,0.059400434945891194,-6.535576133029806e-17,-0.05940043494589124,0.053934466291663125,0.0104289643360154,-0.06340376775301029,0.04714045207910307,0.020601132958329906,-0.06584588937300923,0.03918568348616489,1.0
586,0.9999999999999998,-0.030679985652256773,-0.038428821077986224,0.06604985603142957,-0.022363437983350318,-0.0454665573374999,0.06421083778651052,-0.01363307012278596,-0.051662965913612,0.0611836417122654,-0.004650431582941698,-0.05690338648502181,0.05702428401070035,0.004418260026666825,-0.06109084863748269,0.051809730763797995,0.013405194743064383,-0.06414786623528576,0.04563647372857923,1.0
588,0.9999999999999998,-0.031092442689326077,-0.03766446689499586,0.06622485104002643,-0.024108304672139473,-0.04373726859936716,0.06490526019154401,-0.016804623882874216,-0.04923035604172561,0.06272538459694835,-0.00927820673067099,-0.054070921265955134,0.05971411734929417,-0.0016288118768434912,-0.058194805151320673,0.05591137119636157,0.006042172013185408,-0.061547347807531995,0.0513675495183859,1.0
590,0.9999999999999998,-0.031503384324603596,-0.03689276994955628,0.06637079764020533,-0.025834372430140185,-0.04195469273665586,0.06548581671524592,-0.01993605281707245,-0.046644222700891046,0.06401957904512952,-0.013860779387850531,-0.050919735242309555,0.061985099059216786,-0.007662476699524485,-0.05474328060891359,0.05940043494589118,-0.0013961613255570765,-0.05808092074134589,0.056288528366800934,1.0
592,0.9999999999999998,-0.031912790529373784,-0.036113880685516,0.06648763181496387,-0.027540295321636106,-0.040121001543469946,0.06595148886419921,-0.02301987993323568,-0.04391263067457872,0.06506111746258314,-0.01837582372113314,-0.04746840306606641,0.06382129983547113,-0.01363307012278593,-0.050769220502449065,0.06223869509981345,-0.00881709268380812,-0.053797354142920056,0.06032180349773456,1.0
594,0.9999999999999998,-0.0323206413497558,-0.03532795094888033,0.06657530231697159,-0.02922474311927182,-0.03823842909006972,0.06630145969121821,-0.026048741899284876,-0.0410440983550439,0.06584588937300916,-0.02280134288837795,-0.04373726859936719,0.06520984004892035,-0.019491446981515784,-0.046310558030599885,0.0643950550859379,-0.01612812637331115,-0.04875691344127796,0.06340376775301017,1.0
596,0.9999999999999998,-0.032726916907676054,-0.03453513395820869,0.06663377069104877,-0.03088640234132411,-0.036309269001001815,0.06653511522855143,-0.029015406624821823,-0.03804757117896212,0.06637079764020534,-0.027115776205053333,-0.03974832499770783,0.06614098008763185,-0.025189385787897898,-0.041409852018554044,0.06584588937300916,-0.023238136488120995,-0.04303051251492997,0.06548581671524595,1.0
